id,tenant_id,sku,name,price_cents,stock,image_url,metadata,created_at,updated_at,marketing_description,image_gallery,custom_cta,social_links,custom_branding,custom_sections,landing_page_theme,audit_log_id,availability,brand,category_path,directory_category_id,condition,currency,description,eligibility_reason,gtin,item_status,location_id,merchant_name,mpn,price,quantity,search_tsv,sync_status,synced_at,title,visibility,manufacturer,source,enrichment_status,enriched_at,enriched_by,enriched_from_barcode,missing_images,missing_description,missing_specs,missing_brand,sale_price_cents,payment_gateway_type,payment_gateway_id,product_type,digital_delivery_method,digital_assets,access_duration_days,download_limit,license_type,has_variants,is_featured,featured_at,featured_until,featured_priority,featured_type,product_slug
sid-q6j9wmhn,tid-jcvzufq2,qsid-1766436571324,Radiant Glow Hydrating Serum 50ml,3499,36,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-dskuajco/original-1765116053899.jpg,"{""features"": [""Deep hydration with hyaluronic acid"", ""Brightens and evens skin tone with vitamin C"", ""Antioxidant protection with green tea extract"", ""Suitable for all skin types"", ""Non-greasy, fast-absorbing formula""], ""specifications"": {""size"": ""50ml"", ""quantity"": ""1 bottle"", ""ingredients"": [""Water"", ""Hyaluronic Acid"", ""Vitamin C"", ""Green Tea Extract"", ""Glycerin""]}, ""enhancedDescription"": ""Reveal the secret to radiant, hydrated skin with Luminance Skincare's Radiant Glow Hydrating Serum. This premium serum is formulated to penetrate deep into the skin's layers, providing intense hydration and nourishment. Infused with natural ingredients like hyaluronic acid, vitamin C, and green tea extract, it not only moisturizes but also protects against environmental damage and reduces signs of aging. Suitable for all skin types, this serum is your first step towards a luminous complexion. Its lightweight formula ensures quick absorption without leaving any greasy residue, making it perfect for daily use. Incorporate it into your morning and evening skincare routine to unlock visibly more radiant, plump, and smooth skin.""}",2026-04-03 15:17:51.905,2026-04-03 15:35:06.243,,{},null,null,null,{},default,,in_stock,Luminance Skincare,{health-beauty},scid-tid-jcvzufq2-843oje,brand_new,USD,"A lightweight, deeply hydrating serum designed to give your skin a radiant glow.",,,active,,,,34.99,,,pending,,Radiant Glow Hydrating Serum 50ml,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436571324_health-beauty_sid-q6j9wmhn_8fc5c408
pid-PZQG-2yonj0fd,tid-jcvzufq2,R4KG-PHYS-SHIP-PUBL-QZKB,"Birds Eye Steamfresh Broccoli Florets, 5 oz Plus",229,6,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-4thay43d/original-1765232859130.jpg,null,2026-05-03 11:52:31.955,2026-05-03 11:58:42.321,,{},null,null,null,{},default,,in_stock,Birds Eye,{frozen-foods},scid-tid-jcvzufq2-l1484v,brand_new,USD,"Fresh frozen broccoli florets, perfect for a quick and healthy side.",,,active,,,,2.29,,,pending,,"Birds Eye Steamfresh Broccoli Florets, 10.8 oz Plus",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,t,f,,,0,store_selection,lpc_R4KG-PHYS-SHIP-PUBL-QZKB_frozen-foods_pid-PZQG-2yonj0fd_10bdd80a
sid-3888klfr,tid-8622qs2t,qsid-1766436571327,Trailblazer Lightweight Hiking Backpack - 30L,5999,11,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-lug2msna/original-1766436716307.jpg,"{""features"": [""Lightweight and durable construction"", ""Ergonomic design with adjustable straps for maximum comfort"", ""Built-in hydration compartment"", ""Multiple zippered pockets for easy organization"", ""Reflective details for increased visibility""], ""specifications"": {""weight"": ""1.2 lbs"", ""capacity"": ""30L"", ""material"": ""Ripstop nylon"", ""dimensions"": ""20\"" x 13\"" x 7\"""", ""hydrationCompatible"": true}, ""enhancedDescription"": ""The Eagle Peak Trailblazer Lightweight Hiking Backpack is the ultimate companion for your next day hike or outdoor adventure. Crafted from high-quality, durable materials, this 30L backpack is designed to withstand the elements while providing ample storage for all your essentials. With its ergonomic design and adjustable straps, the Trailblazer offers unparalleled comfort, allowing you to trek further without the burden of a cumbersome pack. Featuring a built-in hydration compartment, multiple zippered pockets for organization, and reflective details for added safety, this backpack is a must-have for any outdoor enthusiast. Whether you're exploring local trails or embarking on a weekend adventure, the Trailblazer is equipped to meet your needs.""}",2026-03-26 01:23:57.097,2026-03-26 01:23:57.096,,{},null,null,null,{},default,,in_stock,Eagle Peak,{sports-outdoors},scid-tid-8622qs2t-tdneyz,brand_new,USD,"A lightweight, durable backpack designed for day hikes and outdoor adventures.",,,active,,,,59.99,,,pending,,Trailblazer Lightweight Hiking Backpack - 30L,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571327_sports-outdoors_sid-3888klfr_693f283e
sid-cfcu45fn,tid-r6cccpag,qsid-1766436571326,Trailblazer 20L Daypack,4999,51,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-wip35pnr/original-1765116071527.jpg,"{""features"": [""Water-resistant fabric"", ""Ergonomic shoulder straps and padded back panel"", ""Dedicated laptop compartment"", ""Internal organization pockets"", ""Reflective elements for visibility""], ""specifications"": {""capacity"": ""20L"", ""material"": ""Polyester"", ""dimensions"": ""18 x 12 x 8 inches"", ""waterResistance"": ""Yes"", ""laptopCompartmentSize"": ""Up to 15 inches""}, ""enhancedDescription"": ""The Trailblazer 20L Daypack from MountainTop Gear is your ideal companion for both the great outdoors and the urban jungle. Crafted with high-quality, water-resistant fabric, this backpack is designed to withstand the elements, ensuring your belongings stay dry and secure. The 20-liter capacity is perfectly sized for day hikes, school books, or a laptop, making it a versatile choice for any day of the week. Ergonomically designed shoulder straps and a padded back panel provide maximum comfort, even when the pack is fully loaded. With a dedicated laptop compartment, internal organization pockets, and two side water bottle holders, the Trailblazer Daypack keeps your gear organized and easily accessible.\n\nThis daypack features reflective elements for increased visibility during early morning or evening activities, adding an extra layer of safety for urban commuters and outdoor adventurers alike. The front zippered pocket and key clip make it easy to grab essentials on the go, while the durable YKK zippers ensure your items are secure. Whether you're hitting the trails or navigating the city, the Trailblazer 20L Daypack is built to accompany you on every adventure.""}",2025-12-22 20:51:01.957,2025-12-23 23:00:40.615,,{},,,,{},default,,in_stock,MountainTop Gear,{sports-outdoors},tid-r6cccpag_sports-outdoors,brand_new,USD,"A lightweight, durable backpack perfect for short hikes and daily commutes.",,,active,,,,49.99,,,pending,,Trailblazer 20L Daypack,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571326_sports-outdoors_sid-cfcu45fn_65164fbd
sid-m0o2hhox,tid-mrsyk3w6,qsid-1766530676991,Magnolia Home Cozy Corner Sectional Sofa,299999,52,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-pcjwag8v/original-1766530741713.jpg,"{""features"": [""Plush cushions for ultimate comfort"", ""Generous L-shaped design for ample seating"", ""Durable construction and high-quality fabric"", ""Neutral color palette to fit any decor style"", ""Designed by the renowned brand Magnolia Home""], ""specifications"": {""color"": ""Neutral"", ""material"": ""Fabric"", ""dimensions"": ""120\""W x 90\""D x 38\""H"", ""seatingCapacity"": ""5-6 adults""}, ""enhancedDescription"": ""Introducing the Magnolia Home Cozy Corner Sectional Sofa, meticulously designed to offer both style and comfort for your living space. With its plush cushions and generous seating, this L-shaped sectional invites you to relax in ultimate comfort. Whether you're gathering with family for movie night or hosting friends for a casual get-together, this sofa serves as the perfect centerpiece. Crafted with durability in mind, it features sturdy construction and high-quality fabrics that are both soft and resistant to wear and tear. Its neutral color palette ensures it blends seamlessly with any decor style, from traditional to contemporary. Elevate your living room's comfort and style with this exquisite piece from Magnolia Home.""}",2026-03-26 01:24:15.615,2026-03-26 01:24:15.613,,{},null,null,null,{},default,,in_stock,Magnolia Home,{living-room},scid-tid-mrsyk3w6-7jwjnl,brand_new,USD,"A plush, L-shaped sectional sofa designed to transform your living room into a haven of comfort.",,,active,,,,2999.99,,,pending,,Magnolia Home Cozy Corner Sectional Sofa,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530676991_living-room_sid-m0o2hhox_0777ea96
pid-ULCW-7dk8i0un,tid-m8ijkrnk,ULCW-PHYS-SHIP-PUBL-D5BN,Tropiway Plantain Fufu Flour Gluten-Free 24 oz,1499,10,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-RH8CSG9S.png,"{""tags"": [""Plantain Fufu Flour"", ""Plantain Fufu"", ""Fufu Flour"", ""Plantain Flour"", ""Plantain Fufu Flour"", ""Plantain Fufu"", ""Fufu Flour"", ""Plantain Flour""], ""features"": [""Tropiway Plantain Fufu Flour is a specialty flour formulated to produce fufu."", ""Fresh tropical produce of plantain, potato, and cassava were processed and turned into powder."", ""It can also be used for frying meats, fish and poultry as well as thickening gravy, soup or stew.""], ""videoUrl"": ""https://youtu.be/62X85NhGcmI"", ""seo_title"": ""African Delights Tropiway Plantain Fufu Flour, 680g"", ""variantMedia"": {""cloningStrategy"": ""clone_all"", ""parentImagesToClone"": [], ""variantSpecificImages"": {}}, ""variantConfig"": {""attributeTypes"": [], ""cloningEnabled"": false, ""individualPhotos"": false}, ""specifications"": {""Size"": ""24 oz"", ""Aisle"": ""Swallows & Starches"", ""Brand"": ""Tropiway"", ""Origin"": ""USA, Americas"", ""Product Type"": ""Plantain Fufu Flour"", ""Shipping Product Weight"": ""1.9 lb"", ""SNAP / EBT Eligible (Coming Soon)"": ""Eligible""}, ""videoThumbnail"": null, ""allow_backorder"": false, ""seo_description"": ""African Goods Store located in The United States based on the East Coast but Serving the Entire Region."", ""track_inventory"": false, ""featuringOptions"": {""isFeatured"": false, ""autoFeature"": false, ""featuredTypes"": [], ""featuredDuration"": 30, ""featuredPriority"": 0}, ""sale_price_cents"": 1199, ""inventorySettings"": {""reorderPoint"": 10, ""maxStockLevel"": 1000, ""allowBackorder"": false, ""trackInventory"": false, ""lowStockThreshold"": 5}, ""publishingOptions"": {""createPromotion"": false, ""notifyCustomers"": false, ""publishVariants"": ""all"", ""publishImmediately"": false}, ""payment_gateway_id"": ""paypal_1778121308357"", ""low_stock_threshold"": 5, ""organizationSettings"": {""featured"": false, ""priority"": 0, ""searchable"": true, ""visibility"": ""public""}, ""payment_gateway_type"": ""paypal""}",2026-05-07 03:12:08.247,2026-05-07 10:31:48.09,"African Delights Tropiway Plantain Fufu Flour, 680g

Cooking Instruction To prepare this fufu, bring a cup of plain water to boil in a saucepan. Divide water into two parts. Add fufu flour to the heated water in sauce-pan and stir with a wooden spoon. Gradually add the remaining heated water and stir. Place over medium heat and knead thoroughly for about four minutes or until a smooth but thick consistency is achieved. Allow fufu to cool and serve. For stiffer fufu use a little less water, or add a little more flour.","{https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-SQ776U88.png,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-R0CP6Z7L.png,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-73CERW89.png,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-HUZPZWGM.png,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-CDFNAX8H.png,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-m8ijkrnk/items/pid-ULCW-7dk8i0un/tmp-25ORXFTF.png}",,,,{},default,,in_stock,Tropiway,{flour},itemcat-ULCW-txrsao,brand_new,USD,African Goods Store located in The United States based on the East Coast but Serving the Entire Region. We supply both wholesale and retail foods and beauty products. We source savory and sweet African delights and deliver to your doorstep. It’s Our Treat to You!,,,active,,,,14.99,,,pending,,Tropiway Plantain Fufu Flour Gluten-Free 24 oz,public,Tropiway,MANUAL,COMPLETE,,,,f,f,f,f,1099,,,physical,direct_download,[],,,personal,f,f,,,0,store_selection,lpc_ULCW-PHYS-SHIP-PUBL-D5BN_flour_pid-ULCW-7dk8i0un_53a6d11a
sid-1jrpx7ii,tid-a3813d7i,qsid-1766439434272,Kérastase Nutritive Masque Magistral 200ml,5600,70,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-3orq5lnt/original-1765527052143.jpg,null,2026-03-06 15:19:46.119,2026-03-24 22:28:46.144,,{},,,,{},default,,in_stock,Kérastase,{haircare},,brand_new,USD,"Deeply nourishing hair mask for severely dried-out hair, providing essential nutrients for soft, silky, and supple hair.",,,trashed,,,,56.00,,,pending,,Kérastase Nutritive Masque Magistral 200ml,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434272_haircare_sid-1jrpx7ii_b9a67ccb
sid-9cir4i94,tid-mrsyk3w6,qsid-1766436467810,"Unsalted Butter, 16 oz",599,67,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-jj3l1lud/original-1765232560457.jpg,null,2026-03-26 01:22:47.174,2026-03-26 01:22:47.173,,{},null,null,null,{},default,,in_stock,Land O'Lakes,{dairy-eggs},tid-mrsyk3w6_dairy-eggs,brand_new,USD,"A 16 oz block of high-quality, unsalted butter perfect for baking and cooking.",,,active,,,,5.99,,,pending,,"Unsalted Butter, 16 oz",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467810_dairy-eggs_sid-9cir4i94_fd89283d
sid-udea26my,tid-042hi7ju,qsid-1766436571330,"The Art of Innovation: Lessons in Creativity from IDEO, America's Leading Design Firm",1800,26,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-v84j50g0/products/i-oa5elf7k/original-1765116104166.jpg,"{""features"": [""Provides insight into the culture and practices of the world's leading design firm, IDEO."", ""Offers practical advice for fostering a culture of innovation and creativity."", ""Filled with engaging anecdotes from real-world projects with top companies."", ""Explains how diverse teams can produce groundbreaking results."", ""Ideal for entrepreneurs, designers, and business leaders looking to push the boundaries of innovation.""], ""specifications"": {""size"": ""234 pages"", ""ISBN-10"": ""0385499841"", ""ISBN-13"": ""978-0385499842"", ""language"": ""English"", ""quantity"": ""1 book"", ""dimensions"": ""6 x 0.6 x 9 inches""}, ""enhancedDescription"": ""In 'The Art of Innovation,' Tom Kelley takes readers behind the scenes of IDEO, the prolific innovation and design firm, to reveal the strategies and secrets it uses to turn out hit after hit. IDEO doesn't buy into the myth of the lone genius working away in isolation, waiting for great ideas to strike. Kelley shows how teams that consist of individuals from diverse backgrounds can create a culture that fosters creativity and produces consistently innovative results. This book is not just for designers, but for anyone who wants to inject a sense of innovation into their business or personal projects. Through engaging anecdotes from IDEO's work with companies like Apple and Pepsi, Kelley illustrates how a culture of innovation can permeate any organization, leading to outcomes that are both revolutionary and profitable.""}",2026-03-26 01:33:52.788,2026-03-26 01:33:52.786,,{},null,null,null,{},default,,in_stock,Currency,{books-media},scid-tid-042hi7ju-d5pbdo,brand_new,USD,A deep dive into the principles and practices of one of the most innovative design firms in the world.,,,active,,,,18.00,,,pending,,"The Art of Innovation: Lessons in Creativity from IDEO, America's Leading Design Firm",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571330_books-media_sid-udea26my_e15ae83a
sid-58cx27ed,tid-8622qs2t,qsid-1766530676993,ErgoFlex Mesh Office Chair,89900,69,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5b9jyhj2/original-1766530780553.jpg,"{""features"": [""Breathable mesh back for cool comfort"", ""Adjustable lumbar support for reduced back strain"", ""Height, armrests, and tilt adjustments for a perfect fit"", ""Sleek design and durable construction"", ""Easy to assemble with clear instructions""], ""specifications"": {""color"": ""Black"", ""material"": ""Mesh, Nylon Base"", ""dimensions"": ""25.2 x 24.4 x 38-42 inches (LxWxH)"", ""weight_capacity"": ""250 lbs"", ""assembly_required"": ""Yes""}, ""enhancedDescription"": ""Introducing the ErgoFlex Mesh Office Chair by ErgoTech, the ultimate solution for your office furniture needs. This chair has been designed with your comfort and productivity in mind. Featuring a breathable mesh back, it ensures you stay cool and comfortable even during long hours of work. The advanced lumbar support system adjusts to your body's needs, reducing back strain and improving your posture over time. The chair's height, armrests, and tilt can all be adjusted to suit your preferences, making it the perfect fit for any user. With its sleek design and durable construction, the ErgoFlex Mesh Office Chair is not only a practical addition to your office but also a stylish one.""}",2026-03-26 01:22:01.68,2026-03-26 01:22:01.678,,{},null,null,null,{},default,,in_stock,ErgoTech,{office-furniture},scid-tid-8622qs2t-i6rpt7,brand_new,USD,A comfortable and adjustable mesh office chair designed for long hours of use.,,,active,,,,899.00,,,pending,,ErgoFlex Mesh Office Chair,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530676993_office-furniture_sid-58cx27ed_0d44c267
