id,product_slug,universal_sku,slug_hash,tenant_id,original_sku,created_at,slug_type,slug_prefix,brand_normalized,category_normalized,format_version,slug_components,is_active,migration_status
psr-d7b9c9f0-c9c4-45f1-9f57-abff1cc70d67,lpc_KITCHEN-CB-BAM_home-garden-kitchen-dining-kitchen-tools_csid-ws0r9sqb_45c72052,VS-HOM-DEM-416C32,ff9c7dafefa1891324147650fe7805e4,tid-r6cccpag,KITCHEN-CB-BAM,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-CB-BAM"", ""type"": ""lpc"", ""item_id"": ""csid-ws0r9sqb"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""45c72052""}",t,migrated
psr-5f887f9e-94fe-42ba-abb1-b0fd5a07dc88,lpc_APPAREL-CAP-BB_apparel-accessories-clothing-t-shirts_csid-l13cnm95_6fa8e543,VS-APP-DEM-92E633,a82a8c93a3cb4a687f03d58a35d60d84,tid-r6cccpag,APPAREL-CAP-BB,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,apparel-accessoriesgeneralclothinggeneralt-shirts,v2,"{""sku"": ""APPAREL-CAP-BB"", ""type"": ""lpc"", ""item_id"": ""csid-l13cnm95"", ""category"": ""apparel-accessories-clothing-t-shirts"", ""name_hash"": ""6fa8e543""}",t,migrated
psr-ea868502-e240-4a7b-8294-5ff316579aee,lpc_OUTDOOR-TN-4P_sports-fitness-sports-outdoors-fitness-equipment_csid-0z2cflcm_393f7840,VS-SPO-DEM-D3348C,272edf0fae6d3a694a5709a81dab899e,tid-r6cccpag,OUTDOOR-TN-4P,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,sports-fitnessgeneralsports-outdoorsgeneralfitness-equipment,v2,"{""sku"": ""OUTDOOR-TN-4P"", ""type"": ""lpc"", ""item_id"": ""csid-0z2cflcm"", ""category"": ""sports-fitness-sports-outdoors-fitness-equipment"", ""name_hash"": ""393f7840""}",t,migrated
psr-5d229bb0-88a6-4493-8a44-9c2d1bc5035c,lpc_KITCHEN-CM-12_home-garden-kitchen-dining-kitchen-tools_csid-rpxzyeu1_e583afab,VS-HOM-DEM-FD25D3,a5e24d34face90a73bfed2c713d85651,tid-r6cccpag,KITCHEN-CM-12,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-CM-12"", ""type"": ""lpc"", ""item_id"": ""csid-rpxzyeu1"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""e583afab""}",t,migrated
psr-acb733ca-f6ef-40c3-b548-fade2ce506e1,lpc_APPAREL-TS-UNI_apparel-accessories-clothing-t-shirts_csid-elxpj2jo_9be6fa95,VS-APP-DEM-720498,257a2c2c5ab8064fab10297ab730ad12,tid-r6cccpag,APPAREL-TS-UNI,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,apparel-accessoriesgeneralclothinggeneralt-shirts,v2,"{""sku"": ""APPAREL-TS-UNI"", ""type"": ""lpc"", ""item_id"": ""csid-elxpj2jo"", ""category"": ""apparel-accessories-clothing-t-shirts"", ""name_hash"": ""9be6fa95""}",t,migrated
psr-e816bb82-d8d7-4c5c-81b1-699f62b7846c,lpc_OFFICE-DO-SET_office-supplies-writing-instruments-pens_csid-wq1qigam_24473deb,VS-OFF-DEM-AA84A4,cf9a0341ed04eecd184ae8a9b558f74b,tid-r6cccpag,OFFICE-DO-SET,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,office-suppliesgeneralwriting-instrumentsgeneralpens,v2,"{""sku"": ""OFFICE-DO-SET"", ""type"": ""lpc"", ""item_id"": ""csid-wq1qigam"", ""category"": ""office-supplies-writing-instruments-pens"", ""name_hash"": ""24473deb""}",t,migrated
psr-450eeaa1-234d-402c-9a1a-845403029b2d,lpc_KITCHEN-EK-17_home-garden-kitchen-dining-kitchen-tools_csid-53lb6mbr_44c985f2,VS-HOM-DEM-7CEF3C,c1f1cea82548fe276d8c2fc64f8b7d0e,tid-r6cccpag,KITCHEN-EK-17,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-EK-17"", ""type"": ""lpc"", ""item_id"": ""csid-53lb6mbr"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""44c985f2""}",t,migrated
psr-b78f6705-d278-4d8f-92c2-18836a5064e9,lpc_OFFICE-GP-12C_office-supplies-writing-instruments-pens_csid-hr0h3zat_2890b3bf,VS-OFF-DEM-E05376,3328994563c633d6d27fddd9a6d38e85,tid-r6cccpag,OFFICE-GP-12C,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,office-suppliesgeneralwriting-instrumentsgeneralpens,v2,"{""sku"": ""OFFICE-GP-12C"", ""type"": ""lpc"", ""item_id"": ""csid-hr0h3zat"", ""category"": ""office-supplies-writing-instruments-pens"", ""name_hash"": ""2890b3bf""}",t,migrated
psr-96c8339a-2386-4f8f-b44c-2a93413a124b,lpc_OUTDOOR-BP-40L_sports-fitness-sports-outdoors-fitness-equipment_csid-8r3aszfd_6ce53901,VS-SPO-DEM-83D8F1,dc4332ccece80ead44209dab9cdf3028,tid-r6cccpag,OUTDOOR-BP-40L,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,sports-fitnessgeneralsports-outdoorsgeneralfitness-equipment,v2,"{""sku"": ""OUTDOOR-BP-40L"", ""type"": ""lpc"", ""item_id"": ""csid-8r3aszfd"", ""category"": ""sports-fitness-sports-outdoors-fitness-equipment"", ""name_hash"": ""6ce53901""}",t,migrated
psr-f91ae3f8-b1b6-451f-945f-ec4760a4981e,lpc_APPAREL-HD-PO_apparel-accessories-clothing-t-shirts_csid-mxi4u2m4_f6965c06,VS-APP-DEM-BF9DB6,703c1334f96ef2e77e70ea8f5ae4ba91,tid-r6cccpag,APPAREL-HD-PO,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,apparel-accessoriesgeneralclothinggeneralt-shirts,v2,"{""sku"": ""APPAREL-HD-PO"", ""type"": ""lpc"", ""item_id"": ""csid-mxi4u2m4"", ""category"": ""apparel-accessories-clothing-t-shirts"", ""name_hash"": ""f6965c06""}",t,migrated
psr-238d1d63-145f-4a12-89d7-d23f1c91af5c,lpc_OFFICE-DL-LED_office-supplies-writing-instruments-pens_csid-lb4wqho1_1aefa5ce,VS-OFF-DEM-6DC9CF,ef3717ec1eca0837cbc00af2648ae8a7,tid-r6cccpag,OFFICE-DL-LED,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,office-suppliesgeneralwriting-instrumentsgeneralpens,v2,"{""sku"": ""OFFICE-DL-LED"", ""type"": ""lpc"", ""item_id"": ""csid-lb4wqho1"", ""category"": ""office-supplies-writing-instruments-pens"", ""name_hash"": ""1aefa5ce""}",t,migrated
psr-b68d8e38-4210-4483-9056-b49619cd48d6,lpc_KITCHEN-CW-SET_home-garden-kitchen-dining-kitchen-tools_csid-sjie8pml_617a0d09,VS-HOM-DEM-3247C0,7940abdbd06498182dd03a5bb55caa80,tid-r6cccpag,KITCHEN-CW-SET,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-CW-SET"", ""type"": ""lpc"", ""item_id"": ""csid-sjie8pml"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""617a0d09""}",t,migrated
psr-9aa5ad8c-5bab-4532-bd6c-04bc455fad95,lpc_OFFICE-NB-HC_office-supplies-writing-instruments-pens_csid-da37086p_c45c27e3,VS-OFF-DEM-D7B41B,c3e6b0bb95553dca478721edf51f000d,tid-r6cccpag,OFFICE-NB-HC,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,office-suppliesgeneralwriting-instrumentsgeneralpens,v2,"{""sku"": ""OFFICE-NB-HC"", ""type"": ""lpc"", ""item_id"": ""csid-da37086p"", ""category"": ""office-supplies-writing-instruments-pens"", ""name_hash"": ""c45c27e3""}",t,migrated
psr-93f8fb02-ea50-4b43-b0f0-c58d8f115c69,lpc_POWER-PB-20K_electronics-audio-headphones_csid-s19da9tx_1fe7fb86,VS-ELE-DEM-B0FB66,23f58a2a6f8eb5d846d874fe9d54bf3b,tid-r6cccpag,POWER-PB-20K,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,electronicsgeneralaudiogeneralheadphones,v2,"{""sku"": ""POWER-PB-20K"", ""type"": ""lpc"", ""item_id"": ""csid-s19da9tx"", ""category"": ""electronics-audio-headphones"", ""name_hash"": ""1fe7fb86""}",t,migrated
psr-a1c47e32-f451-48ad-9c30-39766ff8ddc5,lpc_SPORTS-RB-SET_sports-fitness-sports-outdoors-fitness-equipment_csid-7k06ylk2_81b209c5,VS-SPO-DEM-4D8185,daa504a034323a2ba112e88b15020887,tid-r6cccpag,SPORTS-RB-SET,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,sports-fitnessgeneralsports-outdoorsgeneralfitness-equipment,v2,"{""sku"": ""SPORTS-RB-SET"", ""type"": ""lpc"", ""item_id"": ""csid-7k06ylk2"", ""category"": ""sports-fitness-sports-outdoors-fitness-equipment"", ""name_hash"": ""81b209c5""}",t,migrated
psr-6beaa29b-6d20-4a8a-87ff-2df46f7e6ce3,lpc_APPAREL-SH-RUN_apparel-accessories-clothing-t-shirts_csid-fvugbxcr_79cfc22e,VS-APP-DEM-59C698,cf05c34f0cb8054e5e38c718b68dfd4c,tid-r6cccpag,APPAREL-SH-RUN,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,apparel-accessoriesgeneralclothinggeneralt-shirts,v2,"{""sku"": ""APPAREL-SH-RUN"", ""type"": ""lpc"", ""item_id"": ""csid-fvugbxcr"", ""category"": ""apparel-accessories-clothing-t-shirts"", ""name_hash"": ""79cfc22e""}",t,migrated
psr-40964773-c978-410b-896d-bbf1fbb871d9,lpc_WEAR-SW-FIT_electronics-audio-headphones_csid-m6eakfhc_d6801e56,VS-ELE-DEM-82FA83,bb7d0f4aee9dc8abd640c56c42b42bb5,tid-r6cccpag,WEAR-SW-FIT,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,electronicsgeneralaudiogeneralheadphones,v2,"{""sku"": ""WEAR-SW-FIT"", ""type"": ""lpc"", ""item_id"": ""csid-m6eakfhc"", ""category"": ""electronics-audio-headphones"", ""name_hash"": ""d6801e56""}",t,migrated
psr-79975d99-df62-460c-887e-cbbf848e4b79,lpc_HOME-WB-32_home-garden-kitchen-dining-kitchen-tools_csid-p6ul075s_90516d5a,VS-HOM-DEM-7A6464,f86110d3900cacf55ab2a7c82b4b0399,tid-r6cccpag,HOME-WB-32,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""HOME-WB-32"", ""type"": ""lpc"", ""item_id"": ""csid-p6ul075s"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""90516d5a""}",t,migrated
psr-1599c43c-9c90-471f-bdcc-942bd41a1254,lpc_POWER-UC-065_electronics-audio-headphones_csid-nvs01dmh_67593ae7,VS-ELE-DEM-EA4A08,131f625c68b140160304318b91105e96,tid-r6cccpag,POWER-UC-065,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,electronicsgeneralaudiogeneralheadphones,v2,"{""sku"": ""POWER-UC-065"", ""type"": ""lpc"", ""item_id"": ""csid-nvs01dmh"", ""category"": ""electronics-audio-headphones"", ""name_hash"": ""67593ae7""}",t,migrated
psr-50efae5a-ccbe-45b9-9026-3ded54099300,lpc_OUTDOOR-WH-BK_sports-fitness-sports-outdoors-fitness-equipment_csid-rcqcwpeg_b85ce786,VS-SPO-DEM-B799CD,a7619c0e996fdb82ea4e8cbafd6250f0,tid-r6cccpag,OUTDOOR-WH-BK,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,sports-fitnessgeneralsports-outdoorsgeneralfitness-equipment,v2,"{""sku"": ""OUTDOOR-WH-BK"", ""type"": ""lpc"", ""item_id"": ""csid-rcqcwpeg"", ""category"": ""sports-fitness-sports-outdoors-fitness-equipment"", ""name_hash"": ""b85ce786""}",t,migrated
psr-341880df-11e7-46e9-aee8-37c3378c3255,lpc_AUDIO-WH-001_electronics-audio-headphones_csid-491lm22v_afc689e7,VS-ELE-DEM-DEB15D,1e606111ec2d3c7422122f4428c18399,tid-r6cccpag,AUDIO-WH-001,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,electronicsgeneralaudiogeneralheadphones,v2,"{""sku"": ""AUDIO-WH-001"", ""type"": ""lpc"", ""item_id"": ""csid-491lm22v"", ""category"": ""electronics-audio-headphones"", ""name_hash"": ""afc689e7""}",t,migrated
psr-db7379ff-ac50-4e1b-8d22-5326f4e6c0c6,lpc_OFFICE-KM-WL_office-supplies-writing-instruments-pens_csid-06jb22f9_1b979dfc,VS-OFF-DEM-3C16BA,bdd3ec1295910ffbfa0da7b6cf50671b,tid-r6cccpag,OFFICE-KM-WL,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,office-suppliesgeneralwriting-instrumentsgeneralpens,v2,"{""sku"": ""OFFICE-KM-WL"", ""type"": ""lpc"", ""item_id"": ""csid-06jb22f9"", ""category"": ""office-supplies-writing-instruments-pens"", ""name_hash"": ""1b979dfc""}",t,migrated
psr-e54e9382-b515-4856-a80e-003e0c19393e,lpc_INPUT-MS-ERG_electronics-audio-headphones_csid-iqh8bbts_815f0f47,VS-ELE-DEM-AFC6B8,4270a41a7379b7535e5a9846b4ca8763,tid-r6cccpag,INPUT-MS-ERG,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,electronicsgeneralaudiogeneralheadphones,v2,"{""sku"": ""INPUT-MS-ERG"", ""type"": ""lpc"", ""item_id"": ""csid-iqh8bbts"", ""category"": ""electronics-audio-headphones"", ""name_hash"": ""815f0f47""}",t,migrated
psr-2f0a4ac5-46da-4b17-bb7a-bc0c999a1fed,lpc_3GYK-PHYS-SHIP-PUBL-VT89_baby-care_sid-czxkkwyc_b3a25cd1,VS-BAB-GEN-C179E6,b2721b584b4ee24d0176230c72371dc1,tid-zcp9a56y,3GYK-PHYS-SHIP-PUBL-VT89,2026-04-30 20:51:47.011567,lpc,lpc,gentlecare,baby-care,v2,"{""sku"": ""3GYK-PHYS-SHIP-PUBL-VT89"", ""type"": ""lpc"", ""item_id"": ""sid-czxkkwyc"", ""category"": ""baby-care"", ""name_hash"": ""b3a25cd1""}",t,migrated
psr-8d758de6-effd-4c9b-86a0-82fc0ccb9f4e,lpc_KITCHEN-CM-12_home-garden-kitchen-dining-kitchen-tools_csid-d1wr0ooy_e583afab,,,tid-mrsyk3w6,KITCHEN-CM-12,2026-05-04 12:09:23.197384,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-CM-12"", ""type"": ""lpc"", ""item_id"": ""csid-d1wr0ooy"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""e583afab""}",t,backfilled
psr-6de5148c-74a3-4d15-9110-b371a39d8fce,lpc_KITCHEN-CW-SET_home-garden-kitchen-dining-kitchen-tools_csid-lulhsrrk_617a0d09,,,tid-mrsyk3w6,KITCHEN-CW-SET,2026-05-04 12:09:23.197384,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-CW-SET"", ""type"": ""lpc"", ""item_id"": ""csid-lulhsrrk"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""617a0d09""}",t,backfilled
psr-d79eb5dd-4f14-4fe0-ab83-dd1151037b1d,lpc_KITCHEN-EK-17_home-garden-kitchen-dining-kitchen-tools_csid-hwcibcle_44c985f2,,,tid-mrsyk3w6,KITCHEN-EK-17,2026-05-04 12:09:23.197384,lpc,lpc,demo-brand,home-gardengeneralkitchen-dininggeneralkitchen-tools,v2,"{""sku"": ""KITCHEN-EK-17"", ""type"": ""lpc"", ""item_id"": ""csid-hwcibcle"", ""category"": ""home-garden-kitchen-dining-kitchen-tools"", ""name_hash"": ""44c985f2""}",t,backfilled
psr-fef9c22e-b864-46ef-91df-c390aa17d743,lpc_NQW6-PHYS-SHIP-PUBL-2ZC7_first-aid_sid-e2jg4nlu_a0cf16a5,,,tid-a3813d7i,NQW6-PHYS-SHIP-PUBL-2ZC7,2026-05-04 12:09:23.197384,lpc,lpc,johnson-johnson,first-aid,v2,"{""sku"": ""NQW6-PHYS-SHIP-PUBL-2ZC7"", ""type"": ""lpc"", ""item_id"": ""sid-e2jg4nlu"", ""category"": ""first-aid"", ""name_hash"": ""a0cf16a5""}",t,backfilled
psr-9d2f742d-e1b1-44a7-a627-5e15eac9e262,lpc_SPORTS-YM-XTH_sports-fitness-sports-outdoors-fitness-equipment_csid-kce5rbl8_47e5a173,VS-SPO-DEM-D45023,48b97ea95a24c843bce16c23199379f1,tid-r6cccpag,SPORTS-YM-XTH,2026-04-30 20:51:47.011567,lpc,lpc,demo-brand,sports-fitnessgeneralsports-outdoorsgeneralfitness-equipment,v2,"{""sku"": ""SPORTS-YM-XTH"", ""type"": ""lpc"", ""item_id"": ""csid-kce5rbl8"", ""category"": ""sports-fitness-sports-outdoors-fitness-equipment"", ""name_hash"": ""47e5a173""}",t,migrated
psr-5f06bae2-eea7-4a93-9fdb-9619dcc90edf,lpc_qsid-1766530641098_power-tools_sid-z29nb384_bf8b93bd,VS-POW-DEW-335045,a201fd9e47a2beb3640e575a9c15bc15,tid-jcvzufq2,qsid-1766530641098,2026-04-30 20:51:47.011567,lpc,lpc,dewalt,power-tools,v2,"{""sku"": ""qsid-1766530641098"", ""type"": ""lpc"", ""item_id"": ""sid-z29nb384"", ""category"": ""power-tools"", ""name_hash"": ""bf8b93bd""}",t,migrated
psr-c789f3e8-4158-4ac6-94e2-0028287fdfcf,lpc_ULCW-DIGI-LINK-PERS-546R__sid-kb5qijt2_4465629c,VS-GEN-DIG-8CAD1A,b999fcc2f4673b3081fa5b189118596e,tid-a3813d7i,ULCW-DIGI-LINK-PERS-546R,2026-04-30 20:51:47.011567,lpc,lpc,digital-consultant,"",v2,"{""sku"": ""ULCW-DIGI-LINK-PERS-546R"", ""type"": ""lpc"", ""item_id"": ""sid-kb5qijt2"", ""category"": """", ""name_hash"": ""4465629c""}",t,migrated
psr-d2670282-798b-4d71-801b-445f016eb848,lpc_qsid-1766436571327_sports-outdoors_sid-7l6yb9w8_693f283e,VS-SPO-EAG-C2C496,d14e827ebd24f8579925f654c89f2f4e,tid-jcvzufq2,qsid-1766436571327,2026-04-30 20:51:47.011567,lpc,lpc,eagle-peak,sports-outdoors,v2,"{""sku"": ""qsid-1766436571327"", ""type"": ""lpc"", ""item_id"": ""sid-7l6yb9w8"", ""category"": ""sports-outdoors"", ""name_hash"": ""693f283e""}",t,migrated
psr-26c82a71-6306-4dc4-abe3-6a238538a3ba,lpc_qsid-1766530641101_electrical_sid-k7228efh_e6a94193,VS-ELE-EAT-CD6113,48af3b1532312242c3b60bde9873d458,tid-jcvzufq2,qsid-1766530641101,2026-04-30 20:51:47.011567,lpc,lpc,eaton,electrical,v2,"{""sku"": ""qsid-1766530641101"", ""type"": ""lpc"", ""item_id"": ""sid-k7228efh"", ""category"": ""electrical"", ""name_hash"": ""e6a94193""}",t,migrated
psr-b5f0c329-f244-46e0-bbdb-1f088cbe2f39,lpc_qsid-1766530676993_office-furniture_sid-of2nphtf_0d44c267,VS-OFF-ERG-378690,7350140059524f7c63a3945e9390315e,tid-jcvzufq2,qsid-1766530676993,2026-04-30 20:51:47.011567,lpc,lpc,ergotech,office-furniture,v2,"{""sku"": ""qsid-1766530676993"", ""type"": ""lpc"", ""item_id"": ""sid-of2nphtf"", ""category"": ""office-furniture"", ""name_hash"": ""0d44c267""}",t,migrated
psr-cf4ad4dc-3ec6-436e-8269-c8686a61004e,lpc_qsid-1766530676992_bedroom_sid-5sbrrhwt_6e60f168,VS-BED-EVE-34D434,23a15b71dbff12f948b37f97babbf9a3,tid-jcvzufq2,qsid-1766530676992,2026-04-30 20:51:47.011567,lpc,lpc,everwood,bedroom,v2,"{""sku"": ""qsid-1766530676992"", ""type"": ""lpc"", ""item_id"": ""sid-5sbrrhwt"", ""category"": ""bedroom"", ""name_hash"": ""6e60f168""}",t,migrated
psr-9d7da53b-4827-4c48-a98e-9605c0ddc219,lpc_qsid-1766440209114_drawing-painting_sid-4j83is83_a66aa4e6,VS-DRA-FAB-F8162C,d972b9c04c1d791b006600748af78e2c,tid-a3813d7i,qsid-1766440209114,2026-04-30 20:51:47.011567,lpc,lpc,faber-castell,drawing-painting,v2,"{""sku"": ""qsid-1766440209114"", ""type"": ""lpc"", ""item_id"": ""sid-4j83is83"", ""category"": ""drawing-painting"", ""name_hash"": ""a66aa4e6""}",t,migrated
psr-e09438da-600d-45f0-968a-03d3e3674d2c,lpc_qsid-1766440209114_drawing-painting_sid-onjr3yzb_604afef0,VS-DRA-FAB-CFC1EA,b174ef2427611964d04b31a427f79ed2,tid-lt2t1wzu,qsid-1766440209114,2026-04-30 20:51:47.011567,lpc,lpc,faber-castell,drawing-painting,v2,"{""sku"": ""qsid-1766440209114"", ""type"": ""lpc"", ""item_id"": ""sid-onjr3yzb"", ""category"": ""drawing-painting"", ""name_hash"": ""604afef0""}",t,migrated
psr-49f6840f-8ae4-4510-adaa-2bec703f01e0,lpc_qsid-1766440209119_sewing-fabric_sid-iiaxec2f_73dc063a,VS-SEW-FAB-2E326C,b6a96170960d9b8d34b17688dc512a89,tid-a3813d7i,qsid-1766440209119,2026-04-30 20:51:47.011567,lpc,lpc,fabricland,sewing-fabric,v2,"{""sku"": ""qsid-1766440209119"", ""type"": ""lpc"", ""item_id"": ""sid-iiaxec2f"", ""category"": ""sewing-fabric"", ""name_hash"": ""73dc063a""}",t,migrated
psr-67fb0630-bcbf-4cf8-a9c4-485c2317b49d,lpc_qsid-1766440209115_craft-supplies_sid-exjnpu8z_1d114bc7,VS-CRA-FEL-9D1543,cff86cf698169dc02b180340b9b46ffc,tid-a3813d7i,qsid-1766440209115,2026-04-30 20:51:47.011567,lpc,lpc,feltastic,craft-supplies,v2,"{""sku"": ""qsid-1766440209115"", ""type"": ""lpc"", ""item_id"": ""sid-exjnpu8z"", ""category"": ""craft-supplies"", ""name_hash"": ""1d114bc7""}",t,migrated
psr-d3847fbe-c424-48ad-94ef-1b8e917986ad,lpc_ULCW-PHYS-SHIP-PUBL-56KD_craft-supplies_sid-h8j92q3q_523804eb,VS-CRA-FEL-709204,c69319604ee141c56b5239ea4e186049,tid-a3813d7i,ULCW-PHYS-SHIP-PUBL-56KD,2026-04-30 20:51:47.011567,lpc,lpc,feltastic,craft-supplies,v2,"{""sku"": ""ULCW-PHYS-SHIP-PUBL-56KD"", ""type"": ""lpc"", ""item_id"": ""sid-h8j92q3q"", ""category"": ""craft-supplies"", ""name_hash"": ""523804eb""}",t,migrated
psr-3b8213c9-88be-41e1-936d-46332623b4f4,lpc_qsid-1766439434270_skincare_sid-zbc7v2nt_fa93732c,VS-SKI-FRE-5B5DB7,cb5f14b333aee1fe916b5e036f4ca607,tid-a3813d7i,qsid-1766439434270,2026-04-30 20:51:47.011567,lpc,lpc,fresh,skincare,v2,"{""sku"": ""qsid-1766439434270"", ""type"": ""lpc"", ""item_id"": ""sid-zbc7v2nt"", ""category"": ""skincare"", ""name_hash"": ""fa93732c""}",t,migrated
psr-08ac73f8-cb71-4ec7-affb-c0d4f9fa97ff,lpc_3GYK-PHYS-SHIP-PUBL-6DXH_otc-medicine_sid-lqp6i5hd_3db837e3,VS-OTC-GEN-F282E2,bd504dfed2cb2fa2e2525ed3ade8c1d1,tid-zcp9a56y,3GYK-PHYS-SHIP-PUBL-6DXH,2026-04-30 20:51:47.011567,lpc,lpc,generic,otc-medicine,v2,"{""sku"": ""3GYK-PHYS-SHIP-PUBL-6DXH"", ""type"": ""lpc"", ""item_id"": ""sid-lqp6i5hd"", ""category"": ""otc-medicine"", ""name_hash"": ""3db837e3""}",t,migrated
psr-127891d8-c27f-43e9-9635-274cf1d8796a,lpc_3GYK-PHYS-SHIP-PUBL-9MJR_baby-care_sid-hmgqmgpn_5aadd1d4,VS-BAB-GEN-A52B81,645e0f969e16c2e66240c786d2ecb762,tid-zcp9a56y,3GYK-PHYS-SHIP-PUBL-9MJR,2026-04-30 20:51:47.011567,lpc,lpc,gentlecare,baby-care,v2,"{""sku"": ""3GYK-PHYS-SHIP-PUBL-9MJR"", ""type"": ""lpc"", ""item_id"": ""sid-hmgqmgpn"", ""category"": ""baby-care"", ""name_hash"": ""5aadd1d4""}",t,migrated
psr-2279a780-2c7d-4a4f-857a-750000e35d13,lpc_qsid-1766439434276_fragrance_sid-ockszuad_d3930292,VS-FRA-GIO-0CCABD,61066bdbcc9a06945a77f105929af876,tid-a3813d7i,qsid-1766439434276,2026-04-30 20:51:47.011567,lpc,lpc,giorgio-armani,fragrance,v2,"{""sku"": ""qsid-1766439434276"", ""type"": ""lpc"", ""item_id"": ""sid-ockszuad"", ""category"": ""fragrance"", ""name_hash"": ""d3930292""}",t,migrated
psr-df98b2b9-3f49-4f93-8fef-fcdf7487a0fd,lpc_qsid-1766439434275_makeup_sid-289t2l52_e1252e57,VS-MAK-GIO-EFFF87,b1336f9db7f28802e852a0d4f3febafb,tid-a3813d7i,qsid-1766439434275,2026-04-30 20:51:47.011567,lpc,lpc,giorgio-armani,makeup,v2,"{""sku"": ""qsid-1766439434275"", ""type"": ""lpc"", ""item_id"": ""sid-289t2l52"", ""category"": ""makeup"", ""name_hash"": ""e1252e57""}",t,migrated
psr-b920c41e-d5b1-448c-9d6d-3f0b08201f5b,lpc_qsid-1766436467815_meat-seafood_sid-cmgs6svo_da00cdd7,VS-MEA-GRE-0B7077,eb09ed7e7c9e834c1bff58cc82c1e4dc,tid-jcvzufq2,qsid-1766436467815,2026-04-30 20:51:47.011567,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-cmgs6svo"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,migrated
psr-cb94f17e-a7de-42a2-96ff-fe4e5106560d,lpc_qsid-1766436571322_home-garden_sid-rq1ez51e_40e4f68c,VS-HOM-GRE-DD439C,be75885c25e8acc302cc4284f17875e7,tid-jcvzufq2,qsid-1766436571322,2026-04-30 20:51:47.011567,lpc,lpc,greenthumb,home-garden,v2,"{""sku"": ""qsid-1766436571322"", ""type"": ""lpc"", ""item_id"": ""sid-rq1ez51e"", ""category"": ""home-garden"", ""name_hash"": ""40e4f68c""}",t,migrated
psr-98f2d304-e81c-4488-827b-3318f0cc2952,lpc_qsid-1766530676994_outdoor-furniture_sid-r3r4f26e_170090f9,VS-OUT-HAR-01D238,2a77edbde4785b8b311ad6965b259e02,tid-jcvzufq2,qsid-1766530676994,2026-04-30 20:51:47.011567,lpc,lpc,harbour-outdoor,outdoor-furniture,v2,"{""sku"": ""qsid-1766530676994"", ""type"": ""lpc"", ""item_id"": ""sid-r3r4f26e"", ""category"": ""outdoor-furniture"", ""name_hash"": ""170090f9""}",t,migrated
