id,refresh_started_at,refresh_completed_at,refresh_duration_ms,status,error_message,records_affected,trigger_source
206,2025-12-09 20:37:31.142421+00,2025-12-09 20:37:31.142421+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
294,2025-12-10 06:38:32.285241+00,2025-12-10 06:38:32.285241+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
210,2025-12-09 22:19:58.143972+00,2025-12-09 22:19:58.143972+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
300,2025-12-10 11:31:56.312807+00,2025-12-10 11:31:56.312807+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
211,2025-12-09 22:25:25.842569+00,2025-12-09 22:25:25.842569+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
212,2025-12-09 22:27:02.825836+00,2025-12-09 22:27:02.825836+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
301,2025-12-10 11:33:03.782351+00,2025-12-10 11:33:03.782351+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
304,2025-12-10 11:35:16.576504+00,2025-12-10 11:35:16.576504+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
311,2025-12-11 03:44:44.199939+00,2025-12-11 03:44:44.199939+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
312,2025-12-11 03:44:44.462752+00,2025-12-11 03:44:44.462752+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
313,2025-12-11 03:44:44.644465+00,2025-12-11 03:44:44.644465+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
314,2025-12-11 03:44:44.830966+00,2025-12-11 03:44:44.830966+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
315,2025-12-11 03:44:45.017455+00,2025-12-11 03:44:45.017455+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
316,2025-12-11 03:44:45.202332+00,2025-12-11 03:44:45.202332+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
317,2025-12-11 03:44:45.389761+00,2025-12-11 03:44:45.389761+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
318,2025-12-11 03:44:45.572256+00,2025-12-11 03:44:45.572256+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
114,2025-12-09 02:48:40.133764+00,2025-12-09 02:48:40.133764+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
474,2025-12-11 07:26:48.330988+00,2025-12-11 07:26:48.330988+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
116,2025-12-09 02:49:28.950749+00,2025-12-09 02:49:28.950749+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
132,2025-12-09 03:09:08.169074+00,2025-12-09 03:09:08.169074+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,tenants
119,2025-12-09 02:51:03.517463+00,2025-12-09 02:51:03.517463+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
221,2025-12-09 22:54:11.178288+00,2025-12-09 22:54:11.178288+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
121,2025-12-09 02:51:49.729264+00,2025-12-09 02:51:49.729264+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
134,2025-12-09 03:10:34.073002+00,2025-12-09 03:10:34.073002+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,tenants
123,2025-12-09 02:52:36.685302+00,2025-12-09 02:52:36.685302+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
126,2025-12-09 02:54:53.798999+00,2025-12-09 02:54:53.798999+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
135,2025-12-09 03:14:58.960417+00,2025-12-09 03:14:58.960417+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
128,2025-12-09 02:56:11.250152+00,2025-12-09 02:56:11.250152+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
230,2025-12-09 23:29:13.350591+00,2025-12-09 23:29:13.350591+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
142,2025-12-09 03:14:59.375877+00,2025-12-09 03:14:59.375877+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
144,2025-12-09 03:14:59.648543+00,2025-12-09 03:14:59.648543+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
231,2025-12-09 23:31:14.760196+00,2025-12-09 23:31:14.760196+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
149,2025-12-09 03:14:59.982232+00,2025-12-09 03:14:59.982232+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
154,2025-12-09 03:15:00.315758+00,2025-12-09 03:15:00.315758+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
232,2025-12-09 23:31:24.937335+00,2025-12-09 23:31:24.937335+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
159,2025-12-09 03:15:00.648371+00,2025-12-09 03:15:00.648371+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
163,2025-12-09 03:37:08.727979+00,2025-12-09 03:37:08.727979+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
235,2025-12-09 23:32:49.334671+00,2025-12-09 23:32:49.334671+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
175,2025-12-09 07:38:37.669906+00,2025-12-09 07:38:37.669906+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
187,2025-12-09 17:04:05.484978+00,2025-12-09 17:04:05.484978+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
237,2025-12-09 23:35:06.657548+00,2025-12-09 23:35:06.657548+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
197,2025-12-09 20:20:27.249624+00,2025-12-09 20:20:27.249624+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
200,2025-12-09 20:21:20.340346+00,2025-12-09 20:21:20.340346+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
240,2025-12-09 23:35:33.196885+00,2025-12-09 23:35:33.196885+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
201,2025-12-09 20:21:39.028446+00,2025-12-09 20:21:39.028446+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
202,2025-12-09 20:21:51.561671+00,2025-12-09 20:21:51.561671+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
213,2025-12-09 22:27:46.821653+00,2025-12-09 22:27:46.821653+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
214,2025-12-09 22:27:47.927985+00,2025-12-09 22:27:47.927985+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
270,2025-12-10 06:27:24.483131+00,2025-12-10 06:27:24.483131+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
269,2025-12-10 06:27:24.494752+00,2025-12-10 06:27:24.494752+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
268,2025-12-10 06:27:24.490565+00,2025-12-10 06:27:24.490565+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
266,2025-12-10 06:27:24.477161+00,2025-12-10 06:27:24.477161+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
267,2025-12-10 06:27:24.494755+00,2025-12-10 06:27:24.494755+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
271,2025-12-10 06:27:24.876601+00,2025-12-10 06:27:24.876601+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
272,2025-12-10 06:27:24.877615+00,2025-12-10 06:27:24.877615+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
273,2025-12-10 06:27:24.88154+00,2025-12-10 06:27:24.88154+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
274,2025-12-10 06:27:24.880777+00,2025-12-10 06:27:24.880777+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
275,2025-12-10 06:27:24.877826+00,2025-12-10 06:27:24.877826+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
276,2025-12-10 06:27:25.204034+00,2025-12-10 06:27:25.204034+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
277,2025-12-10 06:27:25.207932+00,2025-12-10 06:27:25.207932+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
278,2025-12-10 06:27:25.21482+00,2025-12-10 06:27:25.21482+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
279,2025-12-10 06:27:25.218315+00,2025-12-10 06:27:25.218315+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
280,2025-12-10 06:27:25.219151+00,2025-12-10 06:27:25.219151+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
281,2025-12-10 06:27:25.530523+00,2025-12-10 06:27:25.530523+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
282,2025-12-10 06:27:25.536431+00,2025-12-10 06:27:25.536431+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
115,2025-12-09 02:49:07.379393+00,2025-12-09 02:49:07.379393+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
330,2025-12-11 04:45:46.048443+00,2025-12-11 04:45:46.048443+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
117,2025-12-09 02:50:12.815292+00,2025-12-09 02:50:12.815292+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
136,2025-12-09 03:14:58.956024+00,2025-12-09 03:14:58.956024+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
118,2025-12-09 02:50:42.40184+00,2025-12-09 02:50:42.40184+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
222,2025-12-09 23:03:58.539365+00,2025-12-09 23:03:58.539365+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
120,2025-12-09 02:51:21.566169+00,2025-12-09 02:51:21.566169+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
141,2025-12-09 03:14:59.343204+00,2025-12-09 03:14:59.343204+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
122,2025-12-09 02:52:16.471085+00,2025-12-09 02:52:16.471085+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
124,2025-12-09 02:52:58.065662+00,2025-12-09 02:52:58.065662+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
145,2025-12-09 03:14:59.696274+00,2025-12-09 03:14:59.696274+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
125,2025-12-09 02:54:40.730656+00,2025-12-09 02:54:40.730656+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
